X_id,LICENSED_SPACES,PARKING_TYPE,STREETNAME,STREETNO,WARD
2478907,1,Widened Driveway,BELSIZE DR,300,15
2478908,1,Front Yard,BELSIZE DR,301,15
2478909,1,Widened Driveway,BELSIZE DR,302,15
2478910,1,Front Yard,BELSIZE DR,303,15
2478911,1,Front Yard,BELSIZE DR,304,15
2478912,1,Widened Driveway,BELSIZE DR,305,15
2478913,1,Widened Driveway,BELSIZE DR,306,15
2478914,1,Widened Driveway,BELSIZE DR,307,15
2478915,1,Widened Driveway,BELSIZE DR,310,15
2478916,1,Widened Driveway,BELSIZE DR,312,15
2478917,1,Widened Driveway,BELSIZE DR,315,15
2478918,1,Widened Driveway,BELSIZE DR,317,15
2478919,1,Front Yard,BELSIZE DR,319,15
2478920,1,Widened Driveway,BELSIZE DR,32,12
2478921,1,Widened Driveway,BELSIZE DR,320,15
2478922,2,Widened Driveway,BELSIZE DR,322,15
2478923,1,Front Yard,BELSIZE DR,323,15
2478924,1,Front Yard,BELSIZE DR,327,15
2478925,1,Widened Driveway,BELSIZE DR,329,15
2478926,1,Front Yard,BELSIZE DR,33,12
2478927,1,Widened Driveway,BELSIZE DR,335,15
2478928,1,Front Yard,BELSIZE DR,336,15
2478929,1,Widened Driveway,BELSIZE DR,337,15
2478930,1,Widened Driveway,BELSIZE DR,339,15
2478931,1,Widened Driveway,BELSIZE DR,34,12
2478932,1,Front Yard,BELSIZE DR,341.5 ,15
2478933,1,Front Yard,BELSIZE DR,343,15
2478934,1,Front Yard,BELSIZE DR,345A ,15
2478935,1,Widened Driveway,BELSIZE DR,347,15
2478936,1,Front Yard,BELSIZE DR,348,15
2478937,1,Front Yard,BELSIZE DR,349,15
2478938,1,Widened Driveway,BELSIZE DR,351,15
2478939,1,Widened Driveway,BELSIZE DR,353,15
2478940,1,Widened Driveway,BELSIZE DR,355,15
2478941,1,Widened Driveway,BELSIZE DR,357,15
2478942,1,Front Yard,BELSIZE DR,359,15
2478943,1,Front Yard,BELSIZE DR,363,15
2478944,1,Widened Driveway,BELSIZE DR,365,15
2478945,1,Front Yard,BELSIZE DR,367,15
2478946,1,Front Yard,BELSIZE DR,369,15
2478947,1,Front Yard,BELSIZE DR,371,15
2478948,1,Widened Driveway,BELSIZE DR,379,15
2478949,1,Front Yard,BELSIZE DR,380,15
2478950,1,Front Yard,BELSIZE DR,381,15
2478951,1,Widened Driveway,BELSIZE DR,382,15
2478952,1,Widened Driveway,BELSIZE DR,383,15
2478953,1,Front Yard,BELSIZE DR,385,15
2478954,2,Front Yard,BELSIZE DR,387,15
2478955,1,Widened Driveway,BELSIZE DR,391,15
2478956,1,Front Yard,BELSIZE DR,392,15
2478957,1,Front Yard,BELSIZE DR,394,15
2478958,2,Boulevard Parking,BELSIZE DR,396,15
2478959,1,Widened Driveway,BELSIZE DR,399,15
2478960,1,Front Yard,BELSIZE DR,405,15
2478961,1,Front Yard,BELSIZE DR,407,15
2478962,1,Widened Driveway,BELSIZE DR,409,15
2478963,1,Widened Driveway,BELSIZE DR,411,15
2478964,1,Front Yard,BELSIZE DR,413,15
2478965,1,Front Yard,BELSIZE DR,415,15
2478966,1,Widened Driveway,BELSIZE DR,417,15
2478967,1,Front Yard,BELSIZE DR,427,15
2478968,1,Widened Driveway,BELSIZE DR,429,15
2478969,1,Widened Driveway,BELSIZE DR,431,15
2478970,1,Widened Driveway,BELSIZE DR,44,12
2478971,1,Front Yard,BELSIZE DR,46,12
2478972,1,Front Yard,BELSIZE DR,47,12
2478973,1,Front Yard,BELSIZE DR,49,12
2478974,1,Widened Driveway,BELSIZE DR,51,12
2478975,1,Front Yard,BELSIZE DR,54,12
2478976,1,Widened Driveway,BELSIZE DR,70,12
2478977,1,Front Yard,BELSIZE DR,80,12
2478978,1,Front Yard,BELSIZE DR,81,12
2478979,1,Front Yard,BELSIZE DR,83,12
2478980,1,Front Yard,BELSIZE DR,85,12
2478981,1,Front Yard,BELSIZE DR,87,12
2478982,1,Front Yard,BELSIZE DR,88,12
2478983,1,Front Yard,BELSIZE DR,89,12
2478984,1,Front Yard,BELSIZE DR,9,12
2478985,1,Front Yard,BELSIZE DR,90,12
2478986,1,Front Yard,BELSIZE DR,96,12
2478987,1,Front Yard,BELVIDERE AVE,10,12
2478988,1,Front Yard,BELVIDERE AVE,4,12
2478989,1,Front Yard,BELVIDERE AVE,45,12
2478990,1,Front Yard,BELVIDERE AVE,50,12
2478991,1,Front Yard,BELVIDERE AVE,52,12
2478992,1,Front Yard,BELVIDERE AVE,54,12
2478993,1,Front Yard,BELVIDERE AVE,56,12
2478994,1,Front Yard,BELVIDERE AVE,60,15
2478995,1,Front Yard,BELVIDERE AVE,62,12
2478996,1,Front Yard,BENLAMOND AVE,18.5 ,19
2478997,1,Front Yard,BENLAMOND AVE,20,19
2478998,1,Front Yard,BENLAMOND AVE,28,19
2478999,1,Front Yard,BENLAMOND AVE,42,19
2479000,1,Front Yard,BENNINGTON HEIGHTS DR,20,15
2479001,1,Front Yard,BENSON AVE,62,12
2479002,1,Widened Driveway,BERESFORD AVE,106,4
2479003,1,Front Yard,BERESFORD AVE,108,4
2479004,1,Front Yard,BERESFORD AVE,11,4
2479005,1,Front Yard,BERESFORD AVE,110,4
2479006,1,Front Yard,BERESFORD AVE,114,4
2479007,1,Widened Driveway,BERESFORD AVE,119,4
2479008,1,Front Yard,BERESFORD AVE,120,4
2479009,1,Widened Driveway,BERESFORD AVE,122,4
2479010,1,Widened Driveway,BERESFORD AVE,124,4
2479011,1,Front Yard,BERESFORD AVE,125,4
2479012,1,Front Yard,BERESFORD AVE,126,4
2479013,1,Front Yard,BERESFORD AVE,127,4
2479014,1,Front Yard,BERESFORD AVE,128,4
2479015,1,Front Yard,BERESFORD AVE,129,4
2479016,1,Front Yard,BERESFORD AVE,131,4
2479017,1,Widened Driveway,BERESFORD AVE,137,4
2479018,1,Front Yard,BERESFORD AVE,139,4
2479019,1,Front Yard,BERESFORD AVE,141,4
2479020,1,Front Yard,BERESFORD AVE,143,4
2479021,1,Front Yard,BERESFORD AVE,145,4
2479022,1,Front Yard,BERESFORD AVE,149,4
2479023,1,Front Yard,BERESFORD AVE,151,4
2479024,1,Front Yard,BERESFORD AVE,153,4
2479025,1,Front Yard,BERESFORD AVE,155,4
2479026,1,Front Yard,BERESFORD AVE,22,4
2479027,1,Front Yard,BERESFORD AVE,269,4
2479028,1,Widened Driveway,BERESFORD AVE,273,4
2479029,1,Widened Driveway,BERESFORD AVE,278,4
2479030,1,Front Yard,BERESFORD AVE,281,4
2479031,1,Widened Driveway,BERESFORD AVE,282,4
2479032,1,Front Yard,BERESFORD AVE,284,4
2479033,1,Front Yard,BERESFORD AVE,286,4
2479034,1,Widened Driveway,BERESFORD AVE,287,4
2479035,2,Widened Driveway,BERESFORD AVE,291,4
2479036,1,Widened Driveway,BERESFORD AVE,294,4
2479037,1,Widened Driveway,BERESFORD AVE,295,4
2479038,1,Widened Driveway,BERESFORD AVE,297,4
2479039,1,Widened Driveway,BERESFORD AVE,298,4
2479040,1,Widened Driveway,BERESFORD AVE,300,4
2479041,1,Front Yard,BERESFORD AVE,302,4
2479042,1,Front Yard,BERESFORD AVE,304,4
2479043,1,Front Yard,BERESFORD AVE,306,4
2479044,1,Widened Driveway,BERESFORD AVE,310,4
2479045,1,Front Yard,BERESFORD AVE,311,4
2479046,1,Widened Driveway,BERESFORD AVE,312,4
2479047,1,Front Yard,BERESFORD AVE,315,4
2479048,1,Widened Driveway,BERESFORD AVE,318,4
2479049,1,Front Yard,BERESFORD AVE,319,4
2479050,1,Front Yard,BERESFORD AVE,320,4
2479051,1,Widened Driveway,BERESFORD AVE,321,4
2479052,1,Widened Driveway,BERESFORD AVE,322,4
2479053,1,Front Yard,BERESFORD AVE,323,4
2479054,1,Widened Driveway,BERESFORD AVE,325,4
2479055,1,Front Yard,BERESFORD AVE,327,4
2479056,1,Widened Driveway,BERESFORD AVE,328,4
2479057,1,Front Yard,BERESFORD AVE,329,4
2479058,1,Widened Driveway,BERESFORD AVE,330,4
2479059,1,Widened Driveway,BERESFORD AVE,331,4
2479060,1,Widened Driveway,BERESFORD AVE,333,4
2479061,1,Widened Driveway,BERESFORD AVE,334,4
2479062,1,Widened Driveway,BERESFORD AVE,335,4
2479063,1,Front Yard,BERESFORD AVE,337,4
2479064,1,Widened Driveway,BERESFORD AVE,339,4
2479065,1,Front Yard,BERESFORD AVE,340,4
2479066,1,Widened Driveway,BERESFORD AVE,341,4
2479067,1,Front Yard,BERESFORD AVE,344,4
2479068,1,Front Yard,BERESFORD AVE,345,4
2479069,1,Widened Driveway,BERESFORD AVE,348,4
2479070,1,Front Yard,BERESFORD AVE,35,4
2479071,1,Front Yard,BERESFORD AVE,350,4
2479072,1,Widened Driveway,BERESFORD AVE,354,4
2479073,1,Widened Driveway,BERESFORD AVE,356,4
2479074,1,Widened Driveway,BERESFORD AVE,361,4
2479075,1,Widened Driveway,BERESFORD AVE,365,4
2479076,1,Widened Driveway,BERESFORD AVE,371,4
2479077,1,Front Yard,BERESFORD AVE,375,4
2479078,1,Widened Driveway,BERESFORD AVE,377,4
2479079,1,Front Yard,BERESFORD AVE,38,4
2479080,1,Widened Driveway,BERESFORD AVE,382,4
2479081,1,Front Yard,BERESFORD AVE,384,4
2479082,1,Front Yard,BERESFORD AVE,386,4
2479083,1,Front Yard,BERESFORD AVE,388,4
2479084,1,Front Yard,BERESFORD AVE,390,4
2479085,1,Front Yard,BERESFORD AVE,4,4
2479086,1,Front Yard,BERESFORD AVE,410,4
2479087,1,Widened Driveway,BERESFORD AVE,415,4
2479088,1,Front Yard,BERESFORD AVE,417,4
2479089,1,Widened Driveway,BERESFORD AVE,418,4
2479090,1,Widened Driveway,BERESFORD AVE,423,4
2479091,1,Front Yard,BERESFORD AVE,535,4
2479092,1,Front Yard,BERESFORD AVE,539,4
2479093,1,Front Yard,BERESFORD AVE,54,4
2479094,1,Front Yard,BERESFORD AVE,558,4
2479095,1,Front Yard,BERESFORD AVE,57,4
2479096,1,Front Yard,BERESFORD AVE,588,4
2479097,1,Front Yard,BERESFORD AVE,606,4
2479098,1,Widened Driveway,BERESFORD AVE,62,4
2479099,1,Front Yard,BERESFORD AVE,63,4
2479100,1,Front Yard,BERESFORD AVE,64,4
2479101,1,Front Yard,BERESFORD AVE,645,4
2479102,1,Front Yard,BERESFORD AVE,667,4
2479103,1,Widened Driveway,BERESFORD AVE,67,4
2479104,1,Front Yard,BERESFORD AVE,670,4
2479105,1,Front Yard,BERESFORD AVE,69,4
2479106,1,Front Yard,BERESFORD AVE,698,4
2479107,1,Front Yard,BERESFORD AVE,70,4
2479108,1,Front Yard,BERESFORD AVE,700,4
2479109,1,Widened Driveway,BERESFORD AVE,84,4
2479110,1,Widened Driveway,BERESFORD AVE,86,4
2479111,1,Widened Driveway,BERESFORD AVE,88,4
2479112,1,Front Yard,BERESFORD AVE,97,4
2479113,1,Front Yard,BERESFORD AVE,99,4
2479114,2,Front Yard,BERKELEY ST,225,13
2479115,1,Front Yard,BERNARD AVE,104,11
2479116,2,Front Yard,BERNARD AVE,15,11
2479117,2,Front Yard,BERNARD AVE,25,11
2479118,1,Front Yard,BERNARD AVE,27,11
2479119,1,Front Yard,BERNARD AVE,29,11
2479120,1,Front Yard,BERNARD AVE,31,11
2479121,1,Front Yard,BERNARD AVE,34,11
2479122,1,Front Yard,BERNARD AVE,35,11
2479123,1,Front Yard,BERNARD AVE,38,11
2479124,1,Front Yard,BERNARD AVE,40,11
2479125,1,Front Yard,BERNARD AVE,42,11
2479126,1,Front Yard,BERNARD AVE,43,11
2479127,2,Widened Driveway,BERNARD AVE,45,11
2479128,1,Widened Driveway,BERNARD AVE,47,11
2479129,1,Widened Driveway,BERNARD AVE,49,11
2479130,1,Front Yard,BERNARD AVE,91,11
2479131,1,Front Yard,BERNARD AVE,93,11
2479132,1,Front Yard,BERNARD AVE,95,11
2479133,1,Front Yard,BERNEY CRES,23,15
2479134,1,Front Yard,BERNICE CRES,127,5
2479135,1,Front Yard,BERNICE CRES,129,5
2479136,1,Front Yard,BERNICE CRES,133,5
2479137,1,Front Yard,BERNICE CRES,46,5
2479138,1,Front Yard,BERNICE CRES,63,5
2479139,1,Front Yard,BERNICE CRES,65,5
2479140,1,Front Yard,BERNICE CRES,78,5
2479141,1,Front Yard,BERNICE CRES,80,5
2479142,1,Front Yard,BERNICE CRES,81,5
2479143,1,Front Yard,BERNICE CRES,88,5
2479144,1,Front Yard,BERNICE CRES,93,5
2479145,1,Front Yard,BERTMOUNT AVE,67,14
2479146,1,Front Yard,BERTMOUNT AVE,99,14
2479147,2,Widened Driveway,BERWICK AVE,29,12
2479148,1,Widened Driveway,BERWICK AVE,31,12
2479149,1,Front Yard,BERWICK AVE,45,12
2479150,1,Front Yard,BERWICK AVE,47,12
2479151,1,Widened Driveway,BERWICK AVE,49,12
2479152,1,Widened Driveway,BERWICK AVE,54,22
2479153,1,Widened Driveway,BERWICK AVE,63,12
2479154,1,Widened Driveway,BERWICK AVE,65,12
2479155,1,Widened Driveway,BERWICK AVE,67,12
2479156,1,Widened Driveway,BERWICK AVE,69,12
2479157,1,Front Yard,BERWICK AVE,71,12
2479158,1,Front Yard,BESSBOROUGH DR,106,15
2479159,1,Front Yard,BESSBOROUGH DR,200,15
2479160,1,Front Yard,BESSBOROUGH DR,233,15
2479161,1,Front Yard,BESSBOROUGH DR,349,15
2479162,1,Front Yard,BESSBOROUGH DR,4,15
2479163,1,Front Yard,BESSBOROUGH DR,75,15
2479164,1,Front Yard,BEXLEY CRES,62,5
2479165,1,Front Yard,BEXLEY CRES,76,5
2479166,1,Front Yard,BEXLEY CRES,78,5
2479167,1,Front Yard,BEXLEY CRES,90,5
2479168,1,Front Yard,BEXLEY CRES,92,5
2479169,1,Front Yard,BICKNELL AVE,10,5
2479170,1,Front Yard,BICKNELL AVE,102,5
2479171,1,Front Yard,BICKNELL AVE,185,5
2479172,1,Front Yard,BICKNELL AVE,187,5
2479173,1,Front Yard,BICKNELL AVE,19,5
2479174,1,Front Yard,BICKNELL AVE,197,5
2479175,1,Front Yard,BICKNELL AVE,231,5
2479176,1,Front Yard,BICKNELL AVE,46,5
2479177,1,Front Yard,BICKNELL AVE,52,5
2479178,1,Front Yard,BICKNELL AVE,54,5
2479179,1,Front Yard,BICKNELL AVE,62,5
2479180,1,Front Yard,BICKNELL AVE,64,5
2479181,1,Front Yard,BICKNELL AVE,68,5
2479182,1,Front Yard,BICKNELL AVE,70,5
2479183,1,Front Yard,BICKNELL AVE,74,5
2479184,1,Front Yard,BICKNELL AVE,76,5
2479185,1,Front Yard,BICKNELL AVE,8,5
2479186,1,Front Yard,BICKNELL AVE,88,5
2479187,1,Front Yard,BICKNELL AVE,89,5
2479188,1,Front Yard,BILLINGS AVE,55,14
2479189,2,Front Yard,BIN-SCARTH RD,12,11
2479190,1,Front Yard,BIN-SCARTH RD,13,26
2479191,1,Front Yard,BIN-SCARTH RD,14,11
2479192,1,Front Yard,BIN-SCARTH RD,15,11
2479193,1,Front Yard,BIN-SCARTH RD,24,11
2479194,1,Front Yard,BIN-SCARTH RD,5,11
2479195,1,Front Yard,BIN-SCARTH RD,7,11
2479196,2,Widened Driveway,BIN-SCARTH RD,8,11
2479197,1,Front Yard,BIN-SCARTH RD,92,11
2479198,1,Front Yard,BIN-SCARTH RD,94,11
2479199,1,Widened Driveway,BINGHAM AVE,12,19
2479200,1,Front Yard,BINGHAM AVE,130,19
2479201,1,Front Yard,BINGHAM AVE,133,19
2479202,1,Front Yard,BINGHAM AVE,134,19
2479203,1,Front Yard,BINGHAM AVE,136,19
2479204,1,Front Yard,BINGHAM AVE,142,19
2479205,1,Front Yard,BINGHAM AVE,144,19
2479206,1,Front Yard,BINGHAM AVE,145,19
2479207,1,Front Yard,BINGHAM AVE,148,19
2479208,1,Front Yard,BINGHAM AVE,152,19
2479209,1,Front Yard,BINGHAM AVE,154,19
2479210,1,Front Yard,BINGHAM AVE,170,19
2479211,1,Front Yard,BINGHAM AVE,175,19
2479212,1,Front Yard,BINGHAM AVE,199,22
2479213,1,Front Yard,BINGHAM AVE,205,19
2479214,1,Front Yard,BINGHAM AVE,207,19
2479215,1,Front Yard,BINGHAM AVE,25,19
2479216,1,Widened Driveway,BINGHAM AVE,265,19
2479217,1,Widened Driveway,BINGHAM AVE,267,19
2479218,1,Widened Driveway,BINGHAM AVE,273,19
2479219,1,Front Yard,BINGHAM AVE,33,19
2479220,1,Widened Driveway,BINGHAM AVE,35,19
2479221,1,Front Yard,BINGHAM AVE,39,19
2479222,1,Widened Driveway,BINGHAM AVE,41,19
2479223,1,Widened Driveway,BINGHAM AVE,43,19
2479224,1,Front Yard,BINGHAM AVE,47,19
2479225,1,Widened Driveway,BINSWOOD AVE,10,19
2479226,1,Front Yard,BINSWOOD AVE,14,19
2479227,1,Front Yard,BINSWOOD AVE,16,19
2479228,1,Front Yard,BINSWOOD AVE,18,19
2479229,1,Front Yard,BINSWOOD AVE,4,19
2479230,1,Front Yard,BINSWOOD AVE,6,19
2479231,1,Front Yard,BIRCH AVE,110,12
2479232,1,Front Yard,BIRCH AVE,16,22
2479233,1,Front Yard,BIRCH AVE,46,12
2479234,1,Front Yard,BIRCH TREE CRES,1,5
2479235,1,Front Yard,BIRCH TREE CRES,12,5
2479236,1,Front Yard,BIRCH TREE CRES,2,5
2479237,1,Front Yard,BIRCH TREE CRES,20,5
2479238,1,Front Yard,BIRCHVIEW CRES,11,4
2479239,1,Front Yard,BIRCHVIEW CRES,26,4
2479240,1,Front Yard,BIRDSALL AVE,24,8
2479241,1,Front Yard,BLACK CREEK BLVD,67,5
2479242,1,Front Yard,BLACKTHORN AVE,104,9
2479243,1,Front Yard,BLACKTHORN AVE,106,9
2479244,1,Front Yard,BLACKTHORN AVE,116,9
2479245,1,Widened Driveway,BLACKTHORN AVE,118,9
2479246,1,Front Yard,BLACKTHORN AVE,120,9
2479247,1,Front Yard,BLACKTHORN AVE,124,9
2479248,1,Front Yard,BLACKTHORN AVE,143,9
2479249,1,Front Yard,BLACKTHORN AVE,144,9
2479250,1,Front Yard,BLACKTHORN AVE,146,9
2479251,1,Front Yard,BLACKTHORN AVE,147,9
2479252,1,Front Yard,BLACKTHORN AVE,148,9
2479253,1,Widened Driveway,BLACKTHORN AVE,151,9
2479254,1,Front Yard,BLACKTHORN AVE,153,9
2479255,1,Front Yard,BLACKTHORN AVE,155,9
2479256,1,Widened Driveway,BLACKTHORN AVE,161,9
2479257,1,Widened Driveway,BLACKTHORN AVE,163,9
2479258,1,Front Yard,BLACKTHORN AVE,171,9
2479259,1,Front Yard,BLACKTHORN AVE,177,9
2479260,1,Front Yard,BLACKTHORN AVE,178,9
2479261,1,Front Yard,BLACKTHORN AVE,180,9
2479262,1,Widened Driveway,BLACKTHORN AVE,185,9
2479263,1,Front Yard,BLACKTHORN AVE,186,9
2479264,1,Widened Driveway,BLACKTHORN AVE,187,9
2479265,1,Widened Driveway,BLACKTHORN AVE,188,9
2479266,1,Widened Driveway,BLACKTHORN AVE,192,9
2479267,1,Front Yard,BLACKTHORN AVE,193,9
2479268,1,Front Yard,BLACKTHORN AVE,197,9
2479269,1,Front Yard,BLACKTHORN AVE,199,9
2479270,1,Front Yard,BLACKTHORN AVE,201,9
2479271,1,Front Yard,BLACKTHORN AVE,208,9
2479272,1,Front Yard,BLACKTHORN AVE,210,9
2479273,1,Front Yard,BLACKTHORN AVE,212,9
2479274,1,Front Yard,BLACKTHORN AVE,213,9
2479275,1,Front Yard,BLACKTHORN AVE,214,9
2479276,1,Front Yard,BLACKTHORN AVE,216,9
2479277,1,Widened Driveway,BLACKTHORN AVE,218,9
2479278,1,Widened Driveway,BLACKTHORN AVE,220,9
2479279,1,Widened Driveway,BLACKTHORN AVE,223,9
2479280,1,Widened Driveway,BLACKTHORN AVE,224,9
2479281,1,Front Yard,BLACKTHORN AVE,228,9
2479282,1,Widened Driveway,BLACKTHORN AVE,230,9
2479283,1,Front Yard,BLACKTHORN AVE,232,17
2479284,1,Front Yard,BLACKTHORN AVE,238,9
2479285,1,Front Yard,BLACKTHORN AVE,257,9
2479286,1,Front Yard,BLACKTHORN AVE,264,9
2479287,1,Front Yard,BLACKTHORN AVE,266,9
2479288,1,Front Yard,BLACKTHORN AVE,268,9
2479289,1,Front Yard,BLACKTHORN AVE,270,9
2479290,1,Front Yard,BLACKTHORN AVE,275,9
2479291,1,Front Yard,BLACKTHORN AVE,277,9
2479292,1,Front Yard,BLACKTHORN AVE,281,9
2479293,1,Front Yard,BLACKTHORN AVE,293,9
2479294,1,Front Yard,BLACKTHORN AVE,297,9
2479295,1,Front Yard,BLACKTHORN AVE,310,9
2479296,1,Front Yard,BLACKTHORN AVE,312,9
2479297,1,Front Yard,BLACKTHORN AVE,314,9
2479298,1,Front Yard,BLACKTHORN AVE,317,9
2479299,1,Front Yard,BLACKTHORN AVE,318,9
2479300,1,Front Yard,BLACKTHORN AVE,320,9
2479301,1,Front Yard,BLACKTHORN AVE,336,9
2479302,1,Front Yard,BLACKTHORN AVE,341,5
2479303,1,Front Yard,BLACKTHORN AVE,343,5
2479304,1,Front Yard,BLACKTHORN AVE,344,9
2479305,1,Front Yard,BLACKTHORN AVE,346,9
2479306,1,Front Yard,BLACKTHORN AVE,364,5
2479307,1,Front Yard,BLACKTHORN AVE,366,5
2479308,1,Front Yard,BLACKTHORN AVE,368,5
2479309,1,Front Yard,BLACKTHORN AVE,370,5
2479310,1,Front Yard,BLACKTHORN AVE,384,5
2479311,1,Front Yard,BLACKTHORN AVE,386,5
2479312,1,Front Yard,BLACKTHORN AVE,388,5
2479313,1,Front Yard,BLACKTHORN AVE,40,9
2479314,1,Front Yard,BLACKTHORN AVE,407,5
2479315,1,Front Yard,BLACKTHORN AVE,411,5
2479316,1,Widened Driveway,BLACKTHORN AVE,42,9
2479317,1,Front Yard,BLACKTHORN AVE,424,5
2479318,1,Front Yard,BLACKTHORN AVE,44,9
2479319,1,Front Yard,BLACKTHORN AVE,457,5
2479320,1,Front Yard,BLACKTHORN AVE,459,5
2479321,1,Widened Driveway,BLACKTHORN AVE,54,9
2479322,1,Front Yard,BLACKTHORN AVE,552,5
2479323,1,Front Yard,BLACKTHORN AVE,554,5
2479324,1,Front Yard,BLACKTHORN AVE,556,5
2479325,1,Front Yard,BLACKTHORN AVE,561,5
2479326,1,Front Yard,BLACKTHORN AVE,568,5
2479327,1,Front Yard,BLACKTHORN AVE,569,5
2479328,1,Front Yard,BLACKTHORN AVE,58,9
2479329,1,Front Yard,BLACKTHORN AVE,62,9
2479330,1,Front Yard,BLACKTHORN AVE,70,9
2479331,2,Front Yard,BLACKTHORN AVE,72,9
2479332,1,Widened Driveway,BLACKTHORN AVE,77,9
2479333,1,Front Yard,BLACKTHORN AVE,79,9
2479334,1,Front Yard,BLACKTHORN AVE,84,9
2479335,1,Front Yard,BLAKLEY AVE,12,5
2479336,1,Front Yard,BLAKLEY AVE,13,5
2479337,1,Front Yard,BLAKLEY AVE,14,5
2479338,1,Front Yard,BLAKLEY AVE,16,5
2479339,1,Front Yard,BLAKLEY AVE,3,5
2479340,1,Front Yard,BLAKLEY AVE,6,5
2479341,1,Front Yard,BLAKLEY AVE,8,5
2479342,1,Front Yard,BLAKLEY AVE,9,5
2479343,1,Front Yard,BLANDFORD ST,15,12
2479344,1,Front Yard,BLANDFORD ST,17A ,12
2479345,1,Front Yard,BLANDFORD ST,30,12
2479346,1,Front Yard,BLANDFORD ST,30A ,12
2479347,1,Front Yard,BLANDFORD ST,32,12
2479348,1,Front Yard,BLANDFORD ST,35,12
2479349,1,Front Yard,BLANDFORD ST,41,12
2479350,1,Front Yard,BLANDFORD ST,48,12
2479351,1,Front Yard,BLANDFORD ST,50,12
2479352,1,Front Yard,BLANDFORD ST,9,12
2479353,1,Front Yard,BLOEM AVE,1,9
2479354,1,Front Yard,BLOEM AVE,11,9
2479355,1,Front Yard,BLOEM AVE,13,9
2479356,1,Front Yard,BLOEM AVE,22,9
2479357,1,Front Yard,BLOEM AVE,24,9
2479358,1,Front Yard,BLOEM AVE,26,9
2479359,1,Front Yard,BLOEM AVE,3,9
2479360,1,Front Yard,BLOEM AVE,33,9
2479361,1,Front Yard,BLOEM AVE,41,9
2479362,1,Front Yard,BLOEM AVE,5,9
2479363,1,Front Yard,BLOEM AVE,9,9
2479364,1,Front Yard,BLOOMFIELD AVE,65,14
2479365,1,Front Yard,BLYTHWOOD GDNS,7,15
2479366,1,Widened Driveway,BLYTHWOOD RD,162,15
2479367,1,Widened Driveway,BLYTHWOOD RD,163,15
2479368,1,Widened Driveway,BLYTHWOOD RD,169,15
2479369,1,Widened Driveway,BLYTHWOOD RD,171,15
2479370,1,Front Yard,BLYTHWOOD RD,173,15
2479371,1,Front Yard,BONNIE BRAE BLVD,10,14
2479372,1,Front Yard,BONNIE BRAE BLVD,11,14
2479373,1,Front Yard,BONNIE BRAE BLVD,13,14
2479374,1,Widened Driveway,BONNIE BRAE BLVD,19,14
2479375,1,Widened Driveway,BONNIE BRAE BLVD,21,14
2479376,1,Front Yard,BONNIE BRAE BLVD,33,14
2479377,1,Widened Driveway,BONNIE BRAE BLVD,37,14
2479378,1,Widened Driveway,BONNIE BRAE BLVD,39,14
2479379,1,Widened Driveway,BONNIE BRAE BLVD,40,14
2479380,1,Front Yard,BONNIE BRAE BLVD,51,14
2479381,1,Front Yard,BONNIE BRAE BLVD,8,14
2479382,1,Front Yard,BOON AVE,131,9
2479383,1,Front Yard,BOON AVE,16,9
2479384,1,Front Yard,BOON AVE,304,9
2479385,1,Front Yard,BOON AVE,310,9
2479386,1,Front Yard,BOON AVE,312,9
2479387,1,Front Yard,BOON AVE,314,9
2479388,1,Front Yard,BOON AVE,318,9
2479389,1,Front Yard,BOON AVE,320,9
2479390,1,Front Yard,BOON AVE,334,9
2479391,1,Front Yard,BOON AVE,336,9
2479392,1,Front Yard,BOON AVE,342,9
2479393,1,Front Yard,BOON AVE,357,9
2479394,1,Front Yard,BOON AVE,359,9
2479395,1,Front Yard,BOON AVE,361,9
2479396,1,Front Yard,BOON AVE,363,9
2479397,1,Front Yard,BOON AVE,365,9
2479398,1,Front Yard,BOON AVE,369,9
2479399,1,Front Yard,BOON AVE,41,9
2479400,1,Front Yard,BOON AVE,64,9
2479401,1,Front Yard,BOON AVE,66,9
2479402,1,Front Yard,BOON AVE,85,9
2479403,1,Front Yard,BOON AVE,93,9
2479404,1,Front Yard,BOON AVE,95,9
2479405,1,Front Yard,BOON AVE,97,17
2479406,1,Front Yard,BOSWELL AVE,10,11
2479407,1,Front Yard,BOSWELL AVE,12,11
2479408,1,Front Yard,BOSWELL AVE,15,11
2479409,1,Front Yard,BOSWELL AVE,18,11
2479410,1,Front Yard,BOSWELL AVE,23,11
2479411,2,Front Yard,BOSWELL AVE,25,11
2479412,1,Front Yard,BOSWELL AVE,32A ,11
2479413,1,Front Yard,BOSWELL AVE,34,11
2479414,1,Front Yard,BOSWELL AVE,41,11
2479415,2,Front Yard,BOSWELL AVE,46,11
2479416,1,Front Yard,BOSWELL AVE,47,11
2479417,1,Front Yard,BOSWELL AVE,48,11
2479418,1,Front Yard,BOSWELL AVE,57,11
2479419,1,Front Yard,BOSWELL AVE,59,11
2479420,1,Front Yard,BOSWELL AVE,8,11
2479421,1,Front Yard,BOULTBEE AVE,104,14
2479422,1,Front Yard,BOULTBEE AVE,117,14
2479423,1,Front Yard,BOULTBEE AVE,119,14
2479424,1,Front Yard,BOULTBEE AVE,128,14
2479425,1,Front Yard,BOULTBEE AVE,129,14
2479426,1,Front Yard,BOULTBEE AVE,38,14
2479427,1,Front Yard,BOULTBEE AVE,46,14
